CUSTOMER_ID,FULL_NAME,DOB,CITY,RISK_RATING,AML_SCORE,KYC_LEVEL
C05556,Nguyen Tuan Phuc,1999-02-14,Dong Nai,LOW,17,FULL
C05557,Nguyen Thanh Huy,1960-02-13,Ho Chi Minh,LOW,42,FULL
C05558,Phan Duc Kiet,1995-03-16,Vung Tau,HIGH,69,FULL
C05559,Phan Hoang Hoang,1961-11-19,Vung Tau,HIGH,37,FULL
C05560,Tran Khanh Dat,1997-07-19,Vung Tau,LOW,67,FULL
C05561,Hoang Minh Trang,1962-04-20,Vung Tau,LOW,45,PARTIAL
C05562,Tran Thu Dat,1971-05-10,Ho Chi Minh,LOW,70,FULL
C05563,Bui Ngoc Nam,1974-07-08,Hue,LOW,44,PARTIAL
C05564,Duong Ngoc Vy,1964-10-17,Vung Tau,LOW,51,FULL
C05565,Phan Huu Hoang,1985-08-08,Hue,LOW,49,FULL
C05566,Vo Quoc Binh,2000-12-24,Nha Trang,LOW,56,FULL
C05567,Vu Khanh Kiet,1994-11-05,Vung Tau,MEDIUM,82,FULL
C05568,Duong Thanh Bao,1971-04-01,Ha Noi,LOW,24,FULL
C05569,Nguyen Duc Linh,1992-10-08,Da Nang,LOW,16,FULL
C05570,Nguyen Duc Huy,1972-09-05,Hue,LOW,28,FULL
C05571,Vo Khanh Anh,2002-07-14,Vung Tau,LOW,84,FULL
C05572,Nguyen Khanh Bao,1991-12-28,Dong Nai,LOW,42,FULL
C05573,Ngo Thi Khoa,1981-01-30,Vung Tau,MEDIUM,94,FULL
C05574,Ngo Van Nam,1968-09-20,Hai Phong,MEDIUM,22,FULL
C05575,Phan Hai Hoang,1969-01-22,Dong Nai,LOW,75,FULL
C05576,Pham Thanh Tung,1972-10-24,Ho Chi Minh,LOW,48,FULL
C05577,Ngo Thu Phuc,1998-04-11,Dong Nai,LOW,35,FULL
C05578,Bui Ngoc Tung,1965-09-01,Quang Ninh,LOW,40,FULL
C05579,Pham Hoang Khang,1970-11-15,Nha Trang,LOW,70,FULL
C05580,Tran Hoang Nhung,1988-11-30,Dong Nai,LOW,78,FULL
C05581,Ho Van Dat,1960-05-30,Can Tho,LOW,76,FULL
C05582,Vu Gia Khang,1989-06-17,Quang Ninh,LOW,60,PARTIAL
C05583,Do Tuan Vy,2002-05-15,Da Nang,LOW,92,FULL
C05584,Le Van Nam,1997-06-03,Nha Trang,LOW,51,PARTIAL
C05585,Pham Hoang Bao,1983-07-18,Can Tho,MEDIUM,10,FULL
C05586,Vo Thu Bao,2003-12-17,Ha Noi,LOW,39,FULL
C05587,Hoang Huu Nhung,1977-09-08,Quang Ninh,HIGH,17,FULL
C05588,Do Hai Nam,1983-03-24,Dong Nai,MEDIUM,37,FULL
C05589,Dang Hai Dat,1988-09-05,Hai Phong,LOW,63,PARTIAL
C05590,Hoang Duc Dat,1996-11-25,Ho Chi Minh,LOW,85,FULL
C05591,Nguyen Van Phuc,1981-10-21,Dong Nai,LOW,65,FULL
C05592,Phan Thanh Linh,1966-12-30,Quang Ninh,LOW,17,FULL
C05593,Le Xuan Long,2005-07-31,Ho Chi Minh,LOW,66,FULL
C05594,Duong Quoc Trang,1981-04-01,Quang Ninh,LOW,78,FULL
C05595,Tran Thi Huy,2003-04-13,Hue,MEDIUM,31,PARTIAL
C05596,Vu Xuan Tung,1972-11-29,Da Nang,LOW,48,FULL
C05597,Ho Quoc Nam,1985-10-08,Quang Ninh,MEDIUM,58,FULL
C05598,Bui Tuan Huy,1980-09-07,Dong Nai,LOW,57,FULL
C05599,Bui Hoang Vy,1999-03-08,Hai Phong,LOW,9,FULL
C05600,Phan Huu Khoa,1975-12-27,Nha Trang,LOW,94,PARTIAL
C05601,Hoang Hai Long,1990-07-01,Can Tho,MEDIUM,70,FULL
C05602,Ngo Van Bao,1979-12-23,Dong Nai,LOW,49,FULL
C05603,Tran Thanh Linh,1963-01-24,Ho Chi Minh,MEDIUM,77,FULL
C05604,Nguyen Minh Binh,2001-02-22,Ho Chi Minh,LOW,17,FULL
C05605,Vu Van Linh,1969-06-12,Dong Nai,MEDIUM,64,PARTIAL
C05606,Pham Hoang Hoang,1970-01-04,Hue,LOW,35,FULL
C05607,Le Thi Binh,1977-03-21,Ho Chi Minh,LOW,42,PARTIAL
C05608,Tran Khanh Tung,1985-05-20,Ha Noi,LOW,66,FULL
C05609,Ho Duc Son,1999-02-22,Vung Tau,LOW,14,FULL
C05610,Hoang Hoang Nam,1966-03-22,Ha Noi,LOW,53,FULL
C05611,Ho Ngoc Son,1974-07-22,Hue,HIGH,94,PARTIAL
C05612,Nguyen Huu Tung,1986-03-29,Ho Chi Minh,MEDIUM,59,FULL
C05613,Duong Quoc Linh,1985-09-06,Quang Ninh,MEDIUM,41,PARTIAL
C05614,Le Thi An,1993-07-25,Da Nang,LOW,16,FULL
C05615,Pham Thanh Lan,1985-08-08,Hue,LOW,94,FULL
C05616,Huynh Thi Bao,1994-12-30,Hai Phong,LOW,46,FULL
C05617,Vu Huu Nhung,2003-11-26,Hai Phong,LOW,23,FULL
C05618,Ho Hoang Long,1972-04-14,Ho Chi Minh,LOW,81,FULL
C05619,Huynh Thu Hoang,1991-06-26,Can Tho,MEDIUM,91,FULL
C05620,Phan Tuan Anh,1992-05-07,Vung Tau,MEDIUM,46,FULL
C05621,Tran Tuan Trang,1987-11-25,Ha Noi,LOW,7,FULL
C05622,Vu Khanh Nhung,1977-06-10,Hai Phong,LOW,88,FULL
C05623,Duong Khanh Huy,1994-03-09,Hai Phong,LOW,12,FULL
C05624,Tran Quoc Long,1978-07-21,Nha Trang,LOW,74,FULL
C05625,Huynh Thi Tung,1974-07-10,Nha Trang,LOW,41,FULL
C05626,Ngo Xuan Bao,1982-10-04,Hue,LOW,52,FULL
C05627,Pham Van Linh,1988-07-24,Ho Chi Minh,MEDIUM,78,FULL
C05628,Le Quoc Anh,1973-02-09,Hai Phong,LOW,51,PARTIAL
C05629,Le Quoc Long,1988-07-02,Can Tho,MEDIUM,75,PARTIAL
C05630,Huynh Ngoc Phuc,1988-01-03,Vung Tau,LOW,49,FULL
C05631,Tran Huu Dat,1996-07-07,Ho Chi Minh,LOW,88,FULL
C05632,Hoang Tuan Vy,1990-03-19,Vung Tau,LOW,86,FULL
C05633,Hoang Ngoc Bao,1965-03-09,Hai Phong,HIGH,32,FULL
C05634,Nguyen Hai Khoa,1989-05-12,Quang Ninh,LOW,41,PARTIAL
C05635,Le Gia Lan,1973-03-28,Da Nang,LOW,48,PARTIAL
C05636,Ngo Hai Khang,1980-06-04,Quang Ninh,MEDIUM,73,FULL
C05637,Huynh Xuan Tung,2004-01-05,Hai Phong,LOW,17,FULL
C05638,Huynh Van Dat,1980-02-24,Quang Ninh,LOW,46,FULL
C05639,Pham Hai Bao,1992-11-07,Dong Nai,LOW,68,PARTIAL
C05640,Ho Duc Long,2005-03-20,Hue,LOW,83,FULL
C05641,Hoang Van Lan,2001-12-07,Nha Trang,HIGH,70,FULL
C05642,Nguyen Ngoc Vy,1990-04-12,Ho Chi Minh,LOW,63,FULL
C05643,Phan Tuan An,1982-02-28,Quang Ninh,LOW,50,FULL
C05644,Ho Hai Phuc,1986-04-07,Dong Nai,MEDIUM,38,FULL
C05645,Nguyen Ngoc Kiet,1985-05-23,Quang Ninh,HIGH,49,FULL
C05646,Phan Quoc Vy,2000-06-27,Ha Noi,LOW,34,FULL
C05647,Huynh Gia Khang,1982-06-12,Da Nang,HIGH,36,FULL
C05648,Bui Ngoc An,1991-01-16,Ha Noi,MEDIUM,14,FULL
C05649,Hoang Thanh Khoa,2003-08-19,Hai Phong,LOW,77,FULL
C05650,Nguyen Tuan Lan,2004-02-17,Ha Noi,LOW,76,PARTIAL
C05651,Duong Quoc Nhung,1985-01-20,Nha Trang,LOW,93,FULL
C05652,Vo Thu Phuc,1976-01-18,Hue,LOW,17,FULL
C05653,Phan Thu Khang,1968-02-25,Hue,LOW,91,FULL
C05654,Duong Quoc Dat,1971-02-26,Hai Phong,LOW,93,FULL
C05655,Tran Tuan Kiet,1995-02-20,Ho Chi Minh,MEDIUM,67,FULL
C05656,Nguyen Xuan Trang,2005-10-31,Can Tho,LOW,68,FULL
C05657,Tran Khanh Nhung,1989-03-16,Nha Trang,LOW,64,FULL
C05658,Ho Hai Binh,1971-04-25,Quang Ninh,LOW,42,FULL
C05659,Le Hai Long,1967-01-30,Da Nang,LOW,30,FULL
C05660,Pham Huu Lan,1964-06-13,Ha Noi,LOW,86,FULL
C05661,Vu Gia Lan,1960-04-11,Nha Trang,LOW,88,FULL
C05662,Tran Duc An,1996-11-05,Ho Chi Minh,LOW,41,FULL
C05663,Tran Quoc Huy,2005-12-26,Ha Noi,MEDIUM,43,FULL
C05664,Tran Tuan Bao,2000-11-03,Hai Phong,LOW,41,PARTIAL
C05665,Le Thi Khang,1978-01-02,Quang Ninh,MEDIUM,20,FULL
C05666,Pham Thi Dat,1978-01-26,Da Nang,LOW,29,PARTIAL
C05667,Ngo Thi Khang,2001-03-29,Quang Ninh,LOW,44,FULL
C05668,Duong Thanh Dat,1981-03-21,Ho Chi Minh,LOW,35,FULL
C05669,Hoang Gia Binh,1984-12-29,Da Nang,LOW,18,FULL
C05670,Ho Thi Vy,1962-07-26,Nha Trang,LOW,30,FULL
C05671,Ho Ngoc Bao,1981-03-06,Hue,LOW,92,FULL
C05672,Vo Tuan Phuc,1967-03-29,Ha Noi,LOW,35,FULL
C05673,Le Thu Bao,1993-06-22,Ho Chi Minh,LOW,37,FULL
C05674,Tran Thanh Phuc,1990-07-27,Ho Chi Minh,HIGH,15,FULL
C05675,Ho Van Bao,1996-10-07,Quang Ninh,LOW,45,FULL
C05676,Nguyen Thu Lan,1967-05-19,Hue,MEDIUM,14,FULL
C05677,Vo Ngoc Long,1975-04-18,Nha Trang,LOW,74,FULL
C05678,Duong Gia Nhung,1974-08-26,Hai Phong,LOW,78,PARTIAL
C05679,Bui Thi Tung,1989-11-22,Ho Chi Minh,LOW,16,FULL
C05680,Vo Hai Long,1984-11-24,Quang Ninh,LOW,45,FULL
C05681,Nguyen Gia Hoang,1990-01-22,Vung Tau,LOW,34,FULL
C05682,Phan Khanh Nam,1999-11-08,Da Nang,MEDIUM,70,PARTIAL
C05683,Dang Duc Vy,1979-09-02,Quang Ninh,LOW,64,FULL
C05684,Nguyen Huu Son,1997-07-20,Hue,LOW,53,PARTIAL
C05685,Phan Thanh An,1999-05-23,Ho Chi Minh,LOW,42,FULL
C05686,Do Ngoc Binh,2000-07-23,Vung Tau,LOW,50,FULL
C05687,Le Hai Linh,2005-06-02,Hue,MEDIUM,16,FULL
C05688,Do Huu Bao,1992-08-29,Ha Noi,LOW,28,FULL
C05689,Hoang Gia Tung,1965-09-07,Hue,LOW,10,FULL
C05690,Vo Thi An,1961-12-01,Vung Tau,LOW,76,FULL
C05691,Pham Xuan Binh,1997-02-14,Ho Chi Minh,LOW,13,FULL
C05692,Vu Tuan Lan,1987-12-26,Hai Phong,LOW,9,FULL
C05693,Vo Thu Huy,1963-09-12,Can Tho,MEDIUM,30,FULL
C05694,Vu Khanh Son,1985-10-08,Can Tho,LOW,6,FULL
C05695,Vo Van Hoang,1993-09-26,Da Nang,LOW,18,FULL
C05696,Hoang Thi Huy,2005-01-13,Hai Phong,MEDIUM,55,PARTIAL
C05697,Ngo Hoang Long,1973-08-14,Hue,LOW,32,FULL
C05698,Le Thanh Linh,1998-02-17,Dong Nai,LOW,94,FULL
C05699,Vo Duc Trang,1978-08-26,Dong Nai,LOW,76,FULL
C05700,Bui Minh Lan,1992-06-25,Hai Phong,LOW,44,FULL
C05701,Tran Thanh Nam,1990-08-08,Quang Ninh,LOW,74,FULL
C05702,Le Hai Bao,1969-01-03,Ha Noi,LOW,24,FULL
C05703,Duong Tuan Dat,1969-04-01,Ha Noi,LOW,40,FULL
C05704,Pham Gia Phuc,2005-05-11,Ha Noi,LOW,64,FULL
C05705,Ho Khanh Khoa,1967-12-28,Ha Noi,LOW,31,FULL
C05706,Pham Hai Trang,1962-03-06,Ho Chi Minh,HIGH,18,FULL
C05707,Vu Thanh Bao,1972-03-20,Hue,LOW,43,PARTIAL
C05708,Pham Hai Khang,1964-09-21,Nha Trang,LOW,86,FULL
C05709,Nguyen Hoang Linh,2001-10-18,Ha Noi,LOW,24,PARTIAL
C05710,Duong Hoang An,1995-07-23,Da Nang,LOW,18,FULL
C05711,Ngo Thu Lan,1998-08-12,Hue,LOW,23,FULL
C05712,Phan Xuan Anh,1989-09-24,Quang Ninh,LOW,44,FULL
C05713,Pham Minh Kiet,1996-12-17,Dong Nai,LOW,38,PARTIAL
C05714,Bui Gia Khang,1989-05-04,Hai Phong,HIGH,60,FULL
C05715,Nguyen Ngoc Vy,1997-11-03,Quang Ninh,LOW,49,PARTIAL
C05716,Nguyen Thi Dat,2004-01-27,Hai Phong,LOW,72,PARTIAL
C05717,Phan Gia Vy,1986-08-02,Dong Nai,MEDIUM,7,FULL
C05718,Dang Hoang Dat,2001-03-01,Can Tho,LOW,22,FULL
C05719,Huynh Huu Binh,1982-03-28,Hue,MEDIUM,95,FULL
C05720,Duong Hoang Nam,2002-01-13,Hue,LOW,78,FULL
C05721,Do Huu Vy,1972-11-19,Hai Phong,LOW,12,FULL
C05722,Tran Minh Binh,1966-08-13,Quang Ninh,LOW,21,FULL
C05723,Dang Duc Lan,1982-07-30,Da Nang,LOW,20,PARTIAL
C05724,Duong Minh Dat,1986-03-05,Dong Nai,LOW,60,FULL
C05725,Huynh Hoang Nhung,1995-12-11,Nha Trang,LOW,94,FULL
C05726,Le Thi Nhung,1999-02-08,Vung Tau,HIGH,48,FULL
C05727,Tran Thanh An,1978-10-11,Hue,MEDIUM,87,FULL
C05728,Le Minh Binh,1973-10-16,Da Nang,LOW,77,FULL
C05729,Ngo Ngoc Dat,1994-05-22,Ho Chi Minh,LOW,85,FULL
C05730,Bui Duc Nhung,1966-09-20,Hai Phong,MEDIUM,80,FULL
C05731,Nguyen Minh Bao,1983-08-06,Vung Tau,MEDIUM,70,FULL
C05732,Do Xuan Anh,1974-10-22,Quang Ninh,LOW,50,FULL
C05733,Duong Hoang Lan,1965-04-23,Dong Nai,LOW,6,FULL
C05734,Bui Thi Trang,1960-03-09,Ha Noi,MEDIUM,43,FULL
C05735,Hoang Van Khoa,1964-09-21,Quang Ninh,LOW,67,PARTIAL
C05736,Duong Thanh Kiet,1982-04-20,Dong Nai,LOW,40,FULL
C05737,Ho Thi Huy,1990-09-07,Can Tho,HIGH,33,FULL
C05738,Bui Xuan Trang,2002-01-27,Nha Trang,LOW,53,FULL
C05739,Duong Thi Lan,1973-09-30,Can Tho,HIGH,21,FULL
C05740,Huynh Quoc Vy,2005-07-19,Ho Chi Minh,LOW,82,FULL
C05741,Tran Duc Phuc,1988-04-22,Ho Chi Minh,LOW,52,FULL
C05742,Bui Thu Tung,1998-10-16,Hue,LOW,35,FULL
C05743,Vo Hoang Kiet,2003-10-28,Quang Ninh,HIGH,23,FULL
C05744,Dang Xuan Kiet,1999-11-07,Nha Trang,LOW,94,FULL
C05745,Vo Khanh Linh,1960-02-25,Nha Trang,LOW,28,FULL
C05746,Hoang Quoc Linh,1992-09-30,Nha Trang,HIGH,7,PARTIAL
C05747,Huynh Tuan Hoang,1964-09-23,Da Nang,LOW,6,FULL
C05748,Do Xuan Trang,1976-10-16,Quang Ninh,LOW,87,FULL
C05749,Do Gia Nam,2005-12-28,Dong Nai,LOW,43,FULL
C05750,Bui Duc Hoang,2000-11-28,Dong Nai,MEDIUM,80,PARTIAL
C05751,Phan Hoang Phuc,1981-06-12,Ha Noi,LOW,46,FULL
C05752,Vu Ngoc Khang,1962-12-28,Nha Trang,MEDIUM,63,FULL
C05753,Nguyen Huu Trang,1995-08-11,Dong Nai,HIGH,87,PARTIAL
C05754,Vo Hoang Khoa,1962-12-04,Vung Tau,LOW,30,FULL
C05755,Dang Minh Son,1977-10-09,Dong Nai,MEDIUM,74,PARTIAL
C05756,Tran Duc Khoa,1975-08-31,Dong Nai,LOW,41,FULL
C05757,Le Quoc Dat,1975-02-27,Quang Ninh,HIGH,54,FULL
C05758,Huynh Tuan Khoa,1992-06-02,Da Nang,LOW,43,FULL
C05759,Le Thanh Huy,1976-01-12,Hai Phong,LOW,32,FULL
C05760,Vo Duc Lan,1960-01-11,Nha Trang,LOW,46,PARTIAL
C05761,Bui Duc Nam,1996-03-13,Quang Ninh,HIGH,43,FULL
C05762,Vu Thi Huy,1982-09-12,Ho Chi Minh,LOW,29,FULL
C05763,Pham Minh Trang,1968-07-10,Ha Noi,LOW,46,FULL
C05764,Hoang Hoang Tung,1997-11-21,Ho Chi Minh,LOW,57,FULL
C05765,Hoang Thanh Son,1963-10-28,Ha Noi,LOW,38,FULL
C05766,Duong Tuan Bao,1989-07-17,Hue,LOW,94,FULL
C05767,Vo Thanh Kiet,1986-07-23,Ho Chi Minh,LOW,87,FULL
C05768,Phan Gia Nam,1995-11-23,Vung Tau,MEDIUM,24,FULL
C05769,Vu Van Son,2005-10-17,Dong Nai,LOW,9,FULL
C05770,Duong Duc Huy,1968-06-06,Dong Nai,HIGH,22,FULL
C05771,Vu Xuan Nam,1987-10-07,Vung Tau,LOW,76,FULL
C05772,Pham Thanh Binh,1984-09-20,Can Tho,LOW,16,FULL
C05773,Phan Ngoc Kiet,1964-12-03,Ho Chi Minh,HIGH,8,FULL
C05774,Vu Gia Trang,1986-03-03,Hai Phong,LOW,89,FULL
C05775,Huynh Van Son,1968-04-20,Da Nang,LOW,62,FULL
C05776,Duong Huu Kiet,1985-11-05,Quang Ninh,MEDIUM,53,FULL
C05777,Do Thanh Linh,1978-07-18,Vung Tau,MEDIUM,28,PARTIAL
C05778,Phan Quoc Anh,1988-09-05,Ha Noi,MEDIUM,75,FULL
C05779,Nguyen Huu Tung,1999-07-27,Can Tho,LOW,90,FULL
C05780,Ho Ngoc Huy,1967-10-28,Ha Noi,LOW,52,FULL
C05781,Do Minh Son,1981-12-25,Ha Noi,LOW,88,FULL
C05782,Dang Gia Nhung,1999-09-07,Nha Trang,MEDIUM,22,FULL
C05783,Ho Thi Hoang,1992-04-05,Nha Trang,LOW,11,FULL
C05784,Nguyen Khanh Long,1971-10-14,Ha Noi,LOW,10,FULL
C05785,Huynh Thu Dat,2002-11-13,Ha Noi,LOW,75,FULL
C05786,Huynh Thu An,1994-03-17,Quang Ninh,LOW,90,FULL
C05787,Le Minh Nhung,1982-06-22,Dong Nai,LOW,60,FULL
C05788,Bui Thu Khoa,1966-04-23,Nha Trang,HIGH,80,FULL
C05789,Do Gia Binh,1987-04-02,Da Nang,MEDIUM,67,FULL
C05790,Ho Khanh Lan,1989-01-03,Dong Nai,LOW,48,PARTIAL
C05791,Pham Thi Khang,1975-12-20,Nha Trang,HIGH,19,FULL
C05792,Do Duc Binh,1988-03-21,Ho Chi Minh,LOW,67,FULL
C05793,Vo Duc Khoa,1962-05-20,Vung Tau,LOW,18,FULL
C05794,Huynh Thanh Kiet,1990-12-11,Da Nang,LOW,62,FULL
C05795,Ngo Van Khang,1974-06-10,Dong Nai,LOW,81,FULL
C05796,Vu Hoang Hoang,1978-03-30,Can Tho,LOW,52,FULL
C05797,Dang Thi Tung,1990-02-12,Nha Trang,MEDIUM,9,FULL
C05798,Hoang Khanh Phuc,1963-01-22,Hai Phong,LOW,31,FULL
C05799,Pham Hai Dat,2001-12-28,Da Nang,LOW,26,FULL
C05800,Duong Minh Khoa,2005-11-06,Hai Phong,HIGH,13,FULL
C05801,Tran Duc Dat,1992-09-14,Ho Chi Minh,LOW,32,FULL
C05802,Bui Tuan Tung,1986-07-27,Ha Noi,MEDIUM,43,PARTIAL
C05803,Dang Hai Phuc,1999-07-05,Quang Ninh,HIGH,6,FULL
C05804,Bui Thi Nhung,1994-09-26,Dong Nai,LOW,83,FULL
C05805,Ngo Huu Son,1966-10-11,Hai Phong,HIGH,42,FULL
C05806,Phan Duc Kiet,1993-04-29,Hue,LOW,52,FULL
C05807,Tran Khanh Dat,1997-03-23,Ha Noi,LOW,20,FULL
C05808,Duong Hoang Nam,1973-02-27,Vung Tau,LOW,8,FULL
C05809,Nguyen Minh Tung,1980-12-28,Ho Chi Minh,LOW,11,FULL
C05810,Bui Duc Kiet,1990-03-17,Can Tho,HIGH,88,FULL
C05811,Pham Gia Kiet,1988-10-06,Hue,LOW,73,FULL
C05812,Le Tuan Khoa,1963-02-22,Vung Tau,LOW,78,FULL
C05813,Hoang Minh Phuc,1978-07-18,Hai Phong,HIGH,84,FULL
C05814,Phan Minh Linh,1997-11-18,Dong Nai,MEDIUM,47,PARTIAL
C05815,Do Minh Khang,1973-12-23,Vung Tau,HIGH,40,FULL
C05816,Le Hai Nhung,2002-11-28,Vung Tau,LOW,13,FULL
C05817,Tran Hai Hoang,1980-10-24,Dong Nai,MEDIUM,6,PARTIAL
C05818,Huynh Minh Huy,1982-05-04,Dong Nai,LOW,94,FULL
C05819,Do Duc Kiet,1962-06-02,Can Tho,LOW,60,FULL
C05820,Le Hoang Khoa,1970-12-13,Ha Noi,LOW,60,PARTIAL
C05821,Do Huu Anh,2001-11-15,Da Nang,HIGH,81,FULL
C05822,Pham Duc Khang,1994-11-05,Nha Trang,LOW,17,FULL
C05823,Do Thu An,2003-08-23,Quang Ninh,LOW,72,FULL
C05824,Bui Gia Anh,1978-07-15,Ha Noi,LOW,84,FULL
C05825,Vu Gia Tung,1960-05-04,Can Tho,MEDIUM,66,FULL
C05826,Hoang Thanh Huy,1983-09-21,Dong Nai,LOW,41,FULL
C05827,Tran Quoc Trang,1972-01-16,Dong Nai,HIGH,83,FULL
C05828,Vu Thu Nam,2004-10-08,Nha Trang,LOW,45,FULL
C05829,Huynh Hai Nhung,1989-08-04,Da Nang,MEDIUM,68,PARTIAL
C05830,Le Tuan Lan,2003-01-31,Can Tho,LOW,48,FULL
C05831,Huynh Thanh An,1984-12-15,Ha Noi,MEDIUM,66,FULL
C05832,Duong Tuan Khang,1987-01-02,Ha Noi,MEDIUM,93,FULL
C05833,Nguyen Van Trang,1979-04-13,Quang Ninh,MEDIUM,30,FULL
C05834,Vo Huu Dat,1981-05-17,Dong Nai,LOW,47,FULL
C05835,Vo Thu Hoang,1988-07-08,Hai Phong,LOW,57,FULL
C05836,Le Thi Vy,1988-06-20,Hai Phong,LOW,13,FULL
C05837,Hoang Tuan Trang,1973-01-16,Ha Noi,MEDIUM,39,FULL
C05838,Ho Duc Huy,2001-09-01,Hai Phong,LOW,26,FULL
C05839,Huynh Xuan Huy,1997-07-30,Ha Noi,HIGH,43,FULL
C05840,Phan Thi Khang,1992-09-08,Da Nang,MEDIUM,35,FULL
C05841,Do Tuan Trang,1973-03-28,Hai Phong,LOW,51,FULL
C05842,Phan Minh Kiet,1983-08-14,Quang Ninh,LOW,86,FULL
C05843,Nguyen Duc Long,1984-11-12,Hue,MEDIUM,19,FULL
C05844,Vu Thanh Phuc,1993-01-30,Da Nang,LOW,26,FULL
C05845,Hoang Minh Phuc,1969-05-27,Hue,LOW,12,FULL
C05846,Tran Tuan Tung,2002-07-04,Nha Trang,LOW,92,FULL
C05847,Tran Xuan Bao,1971-08-12,Vung Tau,MEDIUM,84,FULL
C05848,Phan Duc Vy,1993-06-14,Vung Tau,LOW,84,FULL
C05849,Do Minh Binh,1997-09-29,Dong Nai,LOW,42,FULL
C05850,Ho Minh Bao,1984-07-29,Dong Nai,MEDIUM,45,FULL
C05851,Ngo Duc Tung,1978-07-09,Nha Trang,LOW,75,FULL
C05852,Vo Khanh Dat,1999-12-11,Da Nang,MEDIUM,31,FULL
C05853,Ngo Thi Huy,1973-01-11,Dong Nai,LOW,32,FULL
C05854,Phan Thanh Khoa,1977-01-06,Ho Chi Minh,LOW,88,FULL
C05855,Ngo Khanh Kiet,1986-02-11,Ho Chi Minh,LOW,80,FULL
C05856,Bui Quoc Hoang,1986-07-04,Can Tho,HIGH,41,FULL
C05857,Tran Thu Bao,1962-08-14,Hue,MEDIUM,32,FULL
C05858,Phan Duc Nam,1997-12-27,Quang Ninh,LOW,47,FULL
C05859,Tran Thanh Binh,1990-12-28,Hai Phong,MEDIUM,74,FULL
C05860,Duong Duc Binh,1995-08-01,Quang Ninh,LOW,69,FULL
C05861,Pham Van Son,1996-07-13,Dong Nai,MEDIUM,94,FULL
C05862,Duong Quoc Vy,1972-12-11,Hue,LOW,92,FULL
C05863,Phan Xuan Long,1997-08-01,Ha Noi,LOW,92,FULL
C05864,Do Thanh Vy,1969-09-15,Can Tho,LOW,20,FULL
C05865,Le Thi Kiet,1982-05-31,Hue,MEDIUM,89,FULL
C05866,Le Van Phuc,1983-08-16,Nha Trang,LOW,58,FULL
C05867,Tran Thanh Long,2003-10-15,Ha Noi,LOW,62,FULL
C05868,Dang Xuan Bao,1999-09-19,Dong Nai,MEDIUM,81,PARTIAL
C05869,Pham Duc Vy,2001-12-13,Dong Nai,MEDIUM,27,FULL
C05870,Dang Thi Linh,1999-03-22,Quang Ninh,LOW,12,PARTIAL
C05871,Phan Tuan Vy,1971-08-01,Hue,LOW,25,FULL
C05872,Le Huu Nhung,2001-12-19,Quang Ninh,LOW,31,FULL
C05873,Dang Duc Binh,1986-04-01,Hai Phong,LOW,12,FULL
C05874,Nguyen Huu Dat,1982-09-28,Hai Phong,LOW,47,FULL
C05875,Duong Hoang Son,1993-05-27,Ha Noi,LOW,24,FULL
C05876,Phan Quoc Hoang,1997-03-05,Ha Noi,HIGH,90,FULL
C05877,Huynh Huu Khoa,1975-05-28,Da Nang,LOW,14,FULL
C05878,Pham Thi Dat,2001-12-13,Quang Ninh,LOW,90,FULL
C05879,Bui Van Son,1997-03-17,Da Nang,LOW,41,FULL
C05880,Phan Khanh Trang,1987-09-29,Hai Phong,LOW,42,FULL
C05881,Ngo Hai Anh,1964-05-25,Ho Chi Minh,LOW,90,FULL
C05882,Ho Thanh Nhung,1973-03-03,Ha Noi,LOW,57,FULL
C05883,Ngo Gia Anh,1979-08-16,Hue,MEDIUM,77,PARTIAL
C05884,Phan Minh Nhung,1972-09-08,Ho Chi Minh,LOW,68,PARTIAL
C05885,Hoang Huu Son,1989-12-03,Can Tho,HIGH,70,FULL
C05886,Duong Minh Vy,1960-09-18,Hue,HIGH,19,FULL
C05887,Duong Thi Nam,2004-06-28,Can Tho,LOW,53,FULL
C05888,Hoang Huu Huy,1992-08-05,Da Nang,MEDIUM,30,FULL
C05889,Ngo Hai Lan,1987-01-06,Quang Ninh,LOW,49,FULL
C05890,Phan Khanh Tung,1992-07-23,Hue,LOW,51,FULL
C05891,Nguyen Minh Kiet,1990-11-07,Vung Tau,LOW,64,FULL
C05892,Nguyen Van Lan,1972-02-19,Can Tho,LOW,73,FULL
C05893,Le Xuan Phuc,1976-06-23,Can Tho,LOW,63,FULL
C05894,Hoang Khanh Nhung,1997-01-20,Ha Noi,LOW,69,PARTIAL
C05895,Ngo Xuan Dat,2004-06-11,Vung Tau,LOW,79,FULL
C05896,Phan Tuan Binh,1961-07-08,Ho Chi Minh,LOW,39,PARTIAL
C05897,Duong Hoang Phuc,1982-06-26,Ho Chi Minh,HIGH,33,FULL
C05898,Dang Quoc Lan,1963-11-03,Ha Noi,LOW,83,FULL
C05899,Do Gia Dat,2001-02-16,Dong Nai,LOW,73,FULL
C05900,Huynh Hai Lan,1976-12-14,Vung Tau,LOW,45,FULL
C05901,Do Thu An,1996-11-01,Hai Phong,LOW,25,FULL
C05902,Hoang Huu Phuc,1967-02-02,Nha Trang,LOW,64,PARTIAL
C05903,Tran Thanh Binh,1988-02-27,Ho Chi Minh,LOW,21,FULL
C05904,Bui Duc Nhung,1962-11-20,Vung Tau,LOW,40,FULL
